Criterio,Arboles,Profundidad,Atributos

entropy,46,10,auto,0.5423469748096454, 0.23279608588621814, 0.2353804163261729, 0.23750177067998643, 0.23657586286539245

entropy,46,10,auto,0.24063513951588847, 0.5377726319645969, 0.24879709827851054, 0.24529674022058617, 0.24437851070774252

entropy,46,10,auto,0.2342225366172372, 0.23748512575789438, 0.5420430900365063, 0.541997512640927, 0.5474685065010074

entropy,46,10,auto,0.233554587630549, 0.23854090670634542, 0.5428545015384802, 0.541936979292476, 0.545711675338971

entropy,46,10,auto,0.23973610437788026, 0.24083100480467812, 0.5424996431186012, 0.5461644677554822, 0.5428564976898653


gini,125,10,log2,0.5403835728780007, 0.23088386955264462, 0.23513481685543436, 0.23592754187551426, 0.2355467349413103

gini,125,10,log2,0.23426506559778082, 0.5396400131278081, 0.24538354786879646, 0.2447096185158359, 0.24319069860849085

gini,125,10,log2,0.23437367099422507, 0.23873230746053628, 0.5392498561532034, 0.5397045436531637, 0.5401590743726326

gini,125,10,log2,0.23702109879953598, 0.23867326826353494, 0.5367350460783126, 0.5433947046211791, 0.5366597827191106

gini,125,10,log2,0.2345246921328838, 0.23593142270628675, 0.5472658334659384, 0.5369927429435615, 0.5452375971766303


entropy,167,11,auto,0.5502399090693509, 0.23083911993512057, 0.2360342178145522, 0.23811784903322902, 0.23539087710288903

entropy,167,11,auto,0.23767051461168337, 0.547034173992723, 0.2444150118426101, 0.24396088837823587, 0.24404906670434

entropy,167,11,auto,0.23526623701173233, 0.24268803323529015, 0.5444943232680424, 0.5420940177380109, 0.5423359735422056

entropy,167,11,auto,0.2381697134582726, 0.24097725190013922, 0.5387087686345413, 0.5450113390119207, 0.536461459534015

entropy,167,11,auto,0.23989120612079295, 0.23784769792619687, 0.544014554581821, 0.5445469873924214, 0.5452253361803285


gini,63,11,log2,0.5497078146750173, 0.23418513469688795, 0.236819527836292, 0.2365834072745735, 0.23596466066589802

gini,63,11,log2,0.23790254963503285, 0.5411828037845758, 0.2486131438616494, 0.24711356274227111, 0.24513561896053737

gini,63,11,log2,0.23813022877411058, 0.24115955370657527, 0.5405876537108284, 0.5423864268878124, 0.5413868116718065

gini,63,11,log2,0.23801351307845925, 0.24238438624289507, 0.5489256327577045, 0.5423221089798715, 0.5350569575867512

gini,63,11,log2,0.23801248005388367, 0.23959703487947365, 0.5371741008685144, 0.5440881753063559, 0.5441847615583258


entropy,76,13,auto,0.5437929832114443, 0.2341887476240989, 0.24125591252986395, 0.2363093755886041, 0.23933722033744598

entropy,76,13,auto,0.2395391918762539, 0.546532749996306, 0.2455450968408286, 0.24656211314822377, 0.2481776497948608

entropy,76,13,auto,0.24003350497970133, 0.245148811607791, 0.5475248467855961, 0.549055185618514, 0.5521549815287558

entropy,76,13,auto,0.24156795849043206, 0.241103386267335, 0.5457902374504754, 0.5436420720232034, 0.5503351056366663

entropy,76,13,auto,0.2400527005748469, 0.24195466034386406, 0.5513920712697076, 0.5444002591962636, 0.5448420943559029


