Criterio,Arboles,Profundidad,Atributos
Criterio,Arboles,Profundidad,Atributos

gini,93,20,auto,0.9322284715908948, 0.24529126565053933, 0.24693486713566748, 0.24653937628078537, 0.24446235623223345

gini,93,20,auto,0.24628363883906856, 0.9380640652533583, 0.2480259459007617, 0.2465385388973219, 0.24626157278001476

gini,93,20,auto,0.24517491651238826, 0.24841473909660505, 0.9354302717971806, 0.937552997184312, 0.9377160759225953

gini,93,20,auto,0.24309674275126614, 0.24828855339784123, 0.9355823595878979, 0.939307000464409, 0.9401607432019516

gini,93,20,auto,0.24428415728269132, 0.24796636685156304, 0.9401306391391555, 0.9365014257929389, 0.9380642444385824


gini,38,21,auto,0.9307623723897671, 0.24410192179037649, 0.24386014918883014, 0.24596328195833067, 0.2454530421129315

gini,38,21,auto,0.24754973190522048, 0.9363740927387663, 0.2473553701432581, 0.24842029477635758, 0.24594306128721288

gini,38,21,auto,0.2434909000290709, 0.24865720238204808, 0.9341383640781588, 0.9359601907634609, 0.9382341727151471

gini,38,21,auto,0.24267293373309556, 0.2468274409129083, 0.9375220992173123, 0.9395536205540502, 0.9341081154692956

gini,38,21,auto,0.2436470277032896, 0.24748730087732201, 0.9376947555047926, 0.9371074587560784, 0.9373792273945791


entropy,35,14,log2,0.9338768458214534, 0.24533056157206212, 0.24540254570648629, 0.24614416741939307, 0.24454964066499071

entropy,35,14,log2,0.2475766773404569, 0.9370104206405457, 0.24667765275180734, 0.24663017381983557, 0.24684690473999404

entropy,35,14,log2,0.24033683100908715, 0.24856286472578043, 0.9375516788493354, 0.9390925239542163, 0.9382379750631586

entropy,35,14,log2,0.2426307456369356, 0.24474783375704817, 0.9341364463286279, 0.9382973924936031, 0.9367629166780458

entropy,35,14,log2,0.24265815256076023, 0.24708551299100945, 0.938570451463472, 0.9406007945128999, 0.9400271062374287


gini,175,18,auto,0.9353877484016406, 0.24510644737867182, 0.24488824678056764, 0.2449703499977008, 0.24464053725578377

gini,175,18,auto,0.2480688019189908, 0.9378814148556709, 0.24665169919672897, 0.24645677228172108, 0.24675220892431088

gini,175,18,auto,0.24591700076747833, 0.24674911171576658, 0.9407234362521985, 0.9392350333570472, 0.9376262365961554

gini,175,18,auto,0.24372325366386224, 0.2470660644791217, 0.9388214948556834, 0.9377562850190059, 0.9386000053722099

gini,175,18,auto,0.24359987333495411, 0.24789042189326715, 0.9388567705765863, 0.9401539806560268, 0.9388824962769238


gini,132,11,auto,0.935314876514445, 0.24524788663136038, 0.2458045715560345, 0.24664669718949883, 0.2460480845813439

gini,132,11,auto,0.24812470531165498, 0.9383594877229317, 0.24870841131775928, 0.2482872915802392, 0.24663850970143653

gini,132,11,auto,0.24273710926362066, 0.2458562798381535, 0.939607161323062, 0.9390318891805214, 0.9390442486322867

gini,132,11,auto,0.24233282459490962, 0.24631746823364514, 0.9406728930690421, 0.9386238993260709, 0.9390028625882499

gini,132,11,auto,0.24260909039534184, 0.24577310562126647, 0.9385713305974627, 0.940843279405241, 0.9396645481032895


entropy,148,19,auto,0.9376711439746745, 0.24475089603149425, 0.24589630264217077, 0.24498621568734935, 0.2443975790509158

entropy,148,19,auto,0.24570842391554493, 0.9427453046417673, 0.24570175872112415, 0.24736295836671926, 0.24688225955523513

entropy,148,19,auto,0.24471038147423813, 0.24834852920156214, 0.9378758250945541, 0.9417154927893421, 0.9390832028359049

entropy,148,19,auto,0.24468405006658167, 0.2478695989379362, 0.9396039056800988, 0.9411167344469141, 0.9406184138223166

entropy,148,19,auto,0.24368460933671704, 0.24836558521086793, 0.9399183772195826, 0.9389166729383159, 0.9392167537757177


gini,165,16,log2,0.9338028958512811, 0.2458559314896254, 0.24699656307993773, 0.24599603858392505, 0.24647971226437132

gini,165,16,log2,0.2502956364072544, 0.9388477640935852, 0.24720629872149252, 0.2459204161540784, 0.24701467513414563

gini,165,16,log2,0.2428367562709794, 0.24865854679579727, 0.9373728536776761, 0.9386948947602267, 0.9372765755758904

gini,165,16,log2,0.2441222398780583, 0.24720282246739464, 0.9357181847463825, 0.9390083973721148, 0.9389306644394072

gini,165,16,log2,0.2426990555841616, 0.2455134352021175, 0.9377314549653851, 0.939058680672752, 0.9377731981646256


entropy,17,11,log2,0.9336843408451634, 0.2440241741910558, 0.2468243007121537, 0.2453535658630291, 0.24554465884568183

entropy,17,11,log2,0.24671957595949828, 0.9378348445184542, 0.2474243155685477, 0.2456654664854918, 0.24824971694079975

entropy,17,11,log2,0.24273507351266987, 0.24677873619312285, 0.9271690690376724, 0.9271972293562971, 0.9360077681283017

entropy,17,11,log2,0.24203160633757267, 0.24761018113900604, 0.9324274759293079, 0.9297824701325329, 0.9356828895639862

entropy,17,11,log2,0.24251034874136923, 0.24408713628695644, 0.9301521566229707, 0.9284891634719055, 0.9303018995461902


gini,136,18,log2,0.9319080689771836, 0.2459832295607846, 0.24537242890413016, 0.24520663809407028, 0.24564405364945416

gini,136,18,log2,0.2477435867873025, 0.9407845935650406, 0.24641334113269914, 0.24740024523937543, 0.24517343014917792

gini,136,18,log2,0.24556552140424465, 0.24734631917243455, 0.9392373033939139, 0.9398880774741328, 0.9395225415195717

gini,136,18,log2,0.2442604443939, 0.24773353805920045, 0.9385263187339861, 0.9378696606902139, 0.9381055402809486

gini,136,18,log2,0.2445786506630233, 0.2480010035115705, 0.9404384883596144, 0.9368081932067579, 0.9400177196234787


gini,144,18,auto,0.9302079453638525, 0.2446811222823832, 0.2443029841930403, 0.24481255586091705, 0.24454328097770112

gini,144,18,auto,0.2477684282818537, 0.9402534764033394, 0.2466427965973761, 0.24629803215051124, 0.24622793320139427

gini,144,18,auto,0.2439897008655963, 0.2466646190363173, 0.935668508141559, 0.9397468799841068, 0.9379420065530779

gini,144,18,auto,0.24304677160854696, 0.2473742213474434, 0.93801745399047, 0.9375398975274977, 0.9393852447087563

gini,144,18,auto,0.24382040958768622, 0.24762798036459382, 0.9350325743582582, 0.9355263694601184, 0.9402823300825129


entropy,186,24,auto,0.9363493237893207, 0.24515156934392981, 0.24531463801901512, 0.244564990365283, 0.24356790110527565

entropy,186,24,auto,0.24869072895702765, 0.9432570419907201, 0.24617932936523496, 0.24856914843027095, 0.24745762048201497

entropy,186,24,auto,0.24287890160875947, 0.24902182966894704, 0.9399140574007456, 0.9418480806292746, 0.941634995863103

entropy,186,24,auto,0.24377082757823582, 0.24921660792262026, 0.9390007178347226, 0.9399112932917495, 0.9404678574073001

entropy,186,24,auto,0.24360231609342042, 0.24897322157254662, 0.939055945630973, 0.9395440115343607, 0.9409898345550404


gini,51,19,auto,0.9380969769472138, 0.24702875670373647, 0.24515217920482338, 0.24445302573920738, 0.24361628789625137

gini,51,19,auto,0.24695478875727583, 0.9352857048636009, 0.24859926979967142, 0.24749174491198606, 0.24747604814108037

gini,51,19,auto,0.24449107939040826, 0.2457635158353642, 0.9370453394907104, 0.9365009486494031, 0.9338016089385041

