Criterio,Arboles,Profundidad,Atributos

gini,29,14,log2,0.9308104790873861, 0.24492529762965148, 0.243864699086753, 0.24571676703010084, 0.24422910371313256

gini,29,14,log2,0.24702891835371016, 0.9352322617528206, 0.2464811983901088, 0.24736930508233768, 0.24583109708065481

gini,29,14,log2,0.2419465788309401, 0.24638293260494087, 0.936302176904663, 0.9393349836443275, 0.9331071892242111

gini,29,14,log2,0.24196181164467742, 0.24662717548051194, 0.9342477281180739, 0.9355503075065352, 0.935706431717087

gini,29,14,log2,0.24206861469233196, 0.24542441283381317, 0.9344044226860789, 0.9355740396425312, 0.9325490572210486


entropy,186,15,log2,0.9360015715754648, 0.24493932270365745, 0.24481778789254766, 0.24599300533111157, 0.24582702488467076

entropy,186,15,log2,0.2481043491526109, 0.9410131474556924, 0.2460486130494776, 0.24783188134446243, 0.2468948667064235

entropy,186,15,log2,0.2423399230417332, 0.24663068541601157, 0.9401302179469377, 0.9417290458991885, 0.9407071765362277

entropy,186,15,log2,0.242841859336224, 0.24817932774492027, 0.942799273590427, 0.940613174959443, 0.939347084381907

entropy,186,15,log2,0.24245723026168686, 0.2480796112772895, 0.9396227019733627, 0.9406788772557182, 0.9396086327836081


gini,33,16,log2,0.9304408702562842, 0.2454957090301274, 0.24505080760647974, 0.24455025158149438, 0.24605280494520085

gini,33,16,log2,0.24851196492187824, 0.9314552488517104, 0.24752708310051574, 0.24693929121925998, 0.24714360525103896

gini,33,16,log2,0.24278256846327706, 0.24654075965790695, 0.937844212184443, 0.9305540113695108, 0.9341146640957203

gini,33,16,log2,0.2434082833264843, 0.24670476249363177, 0.9399657923403899, 0.934837760578209, 0.9350961519133516

gini,33,16,log2,0.2446243033440248, 0.24697320829077785, 0.935537147620119, 0.9370139619563678, 0.936828979478006


entropy,54,16,auto,0.9363369071379083, 0.2447616330183765, 0.2439643087884845, 0.24484045987502115, 0.24555798842487045

entropy,54,16,auto,0.2482562441625844, 0.9405270523459119, 0.24789403077296274, 0.24808628487697904, 0.2468188209983374

entropy,54,16,auto,0.24383956019099184, 0.24831438932706573, 0.9369794953864022, 0.941550436546095, 0.9372631733277174

entropy,54,16,auto,0.24255149462515332, 0.24776926932533694, 0.9393533607204823, 0.9389369997407151, 0.9345648054889393

entropy,54,16,auto,0.24348004896621572, 0.24724358408505992, 0.9359607205191114, 0.9371641047164768, 0.9357539326950782


gini,191,18,auto,0.93329803362289, 0.24530425336003403, 0.24513902172954322, 0.24539199258381902, 0.24498131134279452

gini,191,18,auto,0.24779087422423712, 0.9399214426707748, 0.24811697118715936, 0.24625579931604943, 0.24655786755779713

gini,191,18,auto,0.2428075043959017, 0.2482102572329989, 0.9386299719573051, 0.9399465253991024, 0.9395689995469039

gini,191,18,auto,0.24472963922003377, 0.24727908737375237, 0.9399690159677034, 0.9372736058554454, 0.938816208108282

gini,191,18,auto,0.24397637352930113, 0.24722121926563134, 0.9368156873219373, 0.9365873082607624, 0.9375899735524935


gini,31,20,auto,0.9313857577757291, 0.2458297538905222, 0.24470212339600947, 0.24410972435048955, 0.24648891568989734

gini,31,20,auto,0.24666511333269658, 0.939853783493646, 0.2465009392113182, 0.24882821747320472, 0.24661351175135712

gini,31,20,auto,0.24434321395696545, 0.2489868223137906, 0.9335743601314298, 0.9357953724048612, 0.9359817026817668

gini,31,20,auto,0.24251539617855228, 0.24737916078921524, 0.9296641566596437, 0.9362951641392271, 0.9349009398430764

gini,31,20,auto,0.24362144032972666, 0.24747281199787902, 0.9395719761668786, 0.9366871830443554, 0.930722282735178


gini,154,21,auto,0.9334313014243301, 0.24561552748876206, 0.2449732321930514, 0.24496241334765245, 0.244880207516195

gini,154,21,auto,0.2489566442212898, 0.9402469417409096, 0.24791897938915464, 0.245113075012245, 0.24629485547138658

gini,154,21,auto,0.24485294934762936, 0.2466948991480622, 0.939123269078967, 0.9405105862891571, 0.9418593159815496

gini,154,21,auto,0.2431637449665139, 0.24736222065229138, 0.9401654562901374, 0.9373634084189804, 0.9398260607435043

gini,154,21,auto,0.24475802635044103, 0.24700862187839945, 0.9393354572472443, 0.9378291223602114, 0.9386820875131113


entropy,35,21,auto,0.937074855797726, 0.24486566312515054, 0.24527830918688492, 0.24463639966768536, 0.24455063724328932

entropy,35,21,auto,0.24695354303677045, 0.9361440531382789, 0.2459480751828522, 0.24638684058137675, 0.2483370765703649

entropy,35,21,auto,0.24362649465363398, 0.24766283861290833, 0.9327342496620109, 0.9386274472437783, 0.9374435307671566

entropy,35,21,auto,0.24363266073144327, 0.24881108113040373, 0.9342313916889333, 0.9383820028641463, 0.936266187364691

entropy,35,21,auto,0.24492005477357387, 0.24809565366843642, 0.9358308113650546, 0.9405240882585264, 0.9369275366339799


gini,95,21,auto,0.9318939578520474, 0.24663001611474555, 0.24521556483691875, 0.2459715215010159, 0.24446754140274388

gini,95,21,auto,0.24644422586189452, 0.9398119220884145, 0.2474645319552255, 0.24865070719276428, 0.24668518698604153

gini,95,21,auto,0.2442793672207796, 0.24820972239508773, 0.9380462606959643, 0.937638467282109, 0.9380160125177484

gini,95,21,auto,0.24422712128767654, 0.24931993562058996, 0.938697664419337, 0.9368929189183153, 0.9396197327732068

gini,95,21,auto,0.2434691007440571, 0.24738245834761863, 0.9382763560346704, 0.938627540148588, 0.9366234243459831


gini,38,21,auto,0.9317131320406354, 0.2468180425106406, 0.24437818908859257, 0.2459339531557399, 0.24455255602731824

gini,38,21,auto,0.24755816584332097, 0.9389072407635717, 0.24648397498212196, 0.24747786361132643, 0.2445533412641781

gini,38,21,auto,0.2434097118133893, 0.24829580981202137, 0.9315185229386918, 0.9339168789706033, 0.9392544278351744

gini,38,21,auto,0.2434351112360233, 0.24757818946712984, 0.9337330086835874, 0.9309783125222807, 0.939031914179904

gini,38,21,auto,0.24321956822669694, 0.2465298597251797, 0.9332747497089984, 0.93745904214767, 0.9379578446121087

