kernel,C,Gamma
rbf,1.0,scale,,0.24534889129995702, 0.24534889129995702, 0.24534889129995702, 0.24534889129995702, 0.24534889129995702
rbf,1.0,scale,,0.24890991004788135, 0.24890991004788135, 0.24890991004788135, 0.24890991004788135, 0.24890991004788135
rbf,1.0,scale,,0.9651985756522825, 0.9651985756522825, 0.9651985756522825, 0.9651985756522825, 0.9651985756522825
rbf,1.0,scale,,0.9651985756522825, 0.9651985756522825, 0.9651985756522825, 0.9651985756522825, 0.9651985756522825
rbf,1.0,scale,,0.9651985756522825, 0.9651985756522825, 0.9651985756522825, 0.9651985756522825, 0.9651985756522825

linear,1.5,auto,,0.24606647487274497, 0.24606647487274497, 0.24606647487274497, 0.24606647487274497, 0.24606647487274497
linear,1.5,auto,,0.24915193077511505, 0.24915193077511505, 0.24915193077511505, 0.24915193077511505, 0.24915193077511505
linear,1.5,auto,,0.9563027435700912, 0.9563027435700912, 0.9563027435700912, 0.9563027435700912, 0.9563027435700912
linear,1.5,auto,,0.9563027435700912, 0.9563027435700912, 0.9563027435700912, 0.9563027435700912, 0.9563027435700912
linear,1.5,auto,,0.9563027435700912, 0.9563027435700912, 0.9563027435700912, 0.9563027435700912, 0.9563027435700912

rbf,2.5,auto,,0.24623321964831527, 0.24623321964831527, 0.24623321964831527, 0.24623321964831527, 0.24623321964831527
rbf,2.5,auto,,0.24822213192828446, 0.24822213192828446, 0.24822213192828446, 0.24822213192828446, 0.24822213192828446
rbf,2.5,auto,,0.9658810309873476, 0.9658810309873476, 0.9658810309873476, 0.9658810309873476, 0.9658810309873476
rbf,2.5,auto,,0.9658810309873476, 0.9658810309873476, 0.9658810309873476, 0.9658810309873476, 0.9658810309873476
rbf,2.5,auto,,0.9658810309873476, 0.9658810309873476, 0.9658810309873476, 0.9658810309873476, 0.9658810309873476

rbf,3.4,scale,,0.24664408809325983, 0.24664408809325983, 0.24664408809325983, 0.24664408809325983, 0.24664408809325983
rbf,3.4,scale,,0.24798231317681063, 0.24798231317681063, 0.24798231317681063, 0.24798231317681063, 0.24798231317681063
rbf,3.4,scale,,0.9653150277589113, 0.9653150277589113, 0.9653150277589113, 0.9653150277589113, 0.9653150277589113
rbf,3.4,scale,,0.9653150277589113, 0.9653150277589113, 0.9653150277589113, 0.9653150277589113, 0.9653150277589113
rbf,3.4,scale,,0.9653150277589113, 0.9653150277589113, 0.9653150277589113, 0.9653150277589113, 0.9653150277589113

sigmoid,6.9,scale,,0.24587247588844013, 0.24587247588844013, 0.24587247588844013, 0.24587247588844013, 0.24587247588844013
sigmoid,6.9,scale,,0.24725391456137633, 0.24725391456137633, 0.24725391456137633, 0.24725391456137633, 0.24725391456137633
sigmoid,6.9,scale,,0.8889195719876835, 0.8889195719876835, 0.8889195719876835, 0.8889195719876835, 0.8889195719876835
sigmoid,6.9,scale,,0.8889195719876835, 0.8889195719876835, 0.8889195719876835, 0.8889195719876835, 0.8889195719876835
sigmoid,6.9,scale,,0.8889195719876835, 0.8889195719876835, 0.8889195719876835, 0.8889195719876835, 0.8889195719876835

rbf,10.1,auto,,0.24444351656510405, 0.24444351656510405, 0.24444351656510405, 0.24444351656510405, 0.24444351656510405
rbf,10.1,auto,,0.24654816225567705, 0.24654816225567705, 0.24654816225567705, 0.24654816225567705, 0.24654816225567705
rbf,10.1,auto,,0.9649696372460342, 0.9649696372460342, 0.9649696372460342, 0.9649696372460342, 0.9649696372460342
rbf,10.1,auto,,0.9649696372460342, 0.9649696372460342, 0.9649696372460342, 0.9649696372460342, 0.9649696372460342
rbf,10.1,auto,,0.9649696372460342, 0.9649696372460342, 0.9649696372460342, 0.9649696372460342, 0.9649696372460342

rbf,5.9,scale,,0.24604841408307865, 0.24604841408307865, 0.24604841408307865, 0.24604841408307865, 0.24604841408307865
rbf,5.9,scale,,0.24772162675363013, 0.24772162675363013, 0.24772162675363013, 0.24772162675363013, 0.24772162675363013
rbf,5.9,scale,,0.9652743903918279, 0.9652743903918279, 0.9652743903918279, 0.9652743903918279, 0.9652743903918279
rbf,5.9,scale,,0.9652743903918279, 0.9652743903918279, 0.9652743903918279, 0.9652743903918279, 0.9652743903918279
rbf,5.9,scale,,0.9652743903918279, 0.9652743903918279, 0.9652743903918279, 0.9652743903918279, 0.9652743903918279

rbf,5.7,scale,,0.24596401001184065, 0.24596401001184065, 0.24596401001184065, 0.24596401001184065, 0.24596401001184065
rbf,5.7,scale,,0.24763872152573205, 0.24763872152573205, 0.24763872152573205, 0.24763872152573205, 0.24763872152573205
rbf,5.7,scale,,0.965447501260353, 0.965447501260353, 0.965447501260353, 0.965447501260353, 0.965447501260353
rbf,5.7,scale,,0.965447501260353, 0.965447501260353, 0.965447501260353, 0.965447501260353, 0.965447501260353
rbf,5.7,scale,,0.965447501260353, 0.965447501260353, 0.965447501260353, 0.965447501260353, 0.965447501260353

sigmoid,5.9,scale,,0.2504251763695629, 0.2504251763695629, 0.2504251763695629, 0.2504251763695629, 0.2504251763695629
sigmoid,5.9,scale,,0.24465265644928536, 0.24465265644928536, 0.24465265644928536, 0.24465265644928536, 0.24465265644928536
sigmoid,5.9,scale,,0.8751524182343815, 0.8751524182343815, 0.8751524182343815, 0.8751524182343815, 0.8751524182343815
sigmoid,5.9,scale,,0.8751524182343815, 0.8751524182343815, 0.8751524182343815, 0.8751524182343815, 0.8751524182343815
sigmoid,5.9,scale,,0.8751524182343815, 0.8751524182343815, 0.8751524182343815, 0.8751524182343815, 0.8751524182343815

rbf,5.2,auto,,0.24562596172019485, 0.24562596172019485, 0.24562596172019485, 0.24562596172019485, 0.24562596172019485
rbf,5.2,auto,,0.2479751724619171, 0.2479751724619171, 0.2479751724619171, 0.2479751724619171, 0.2479751724619171
rbf,5.2,auto,,0.965447501260353, 0.965447501260353, 0.965447501260353, 0.965447501260353, 0.965447501260353
rbf,5.2,auto,,0.965447501260353, 0.965447501260353, 0.965447501260353, 0.965447501260353, 0.965447501260353
rbf,5.2,auto,,0.965447501260353, 0.965447501260353, 0.965447501260353, 0.965447501260353, 0.965447501260353

