kernel,C,Gamma
rbf,1.0,scale,,0.9351634144849849, 0.24520206800725683, 0.24771156167366115, 0.24771156167366115, 0.24771156167366115
rbf,1.0,scale,,0.2486937796987807, 0.9377769785075261, 0.24726856938133362, 0.24726856938133362, 0.24726856938133362
rbf,1.0,scale,,0.24236304966990901, 0.24495989900719173, 0.9340864005566993, 0.9340864005566993, 0.9340864005566993
rbf,1.0,scale,,0.24236304966990901, 0.24495989900719173, 0.9340864005566993, 0.9340864005566993, 0.9340864005566993
rbf,1.0,scale,,0.24236304966990901, 0.24495989900719173, 0.9340864005566993, 0.9340864005566993, 0.9340864005566993

linear,1.5,auto,,0.9275384743591797, 0.24636185628780985, 0.2488294485683294, 0.2488294485683294, 0.2488294485683294
linear,1.5,auto,,0.2465838010595927, 0.9300569354479019, 0.25062903327293584, 0.25062903327293584, 0.25062903327293584
linear,1.5,auto,,0.24470977732420343, 0.24546306867981968, 0.9220035441078336, 0.9220035441078336, 0.9220035441078336
linear,1.5,auto,,0.24470977732420343, 0.24546306867981968, 0.9220035441078336, 0.9220035441078336, 0.9220035441078336
linear,1.5,auto,,0.24470977732420343, 0.24546306867981968, 0.9220035441078336, 0.9220035441078336, 0.9220035441078336

rbf,2.5,auto,,0.9355916516525167, 0.24587825226852236, 0.24711573298565664, 0.24711573298565664, 0.24711573298565664
rbf,2.5,auto,,0.2486945502439523, 0.9370092569997205, 0.24564147458823937, 0.24564147458823937, 0.24564147458823937
rbf,2.5,auto,,0.24201463214098523, 0.24606651733982052, 0.9328981176535863, 0.9328981176535863, 0.9328981176535863
rbf,2.5,auto,,0.24201463214098523, 0.24606651733982052, 0.9328981176535863, 0.9328981176535863, 0.9328981176535863
rbf,2.5,auto,,0.24201463214098523, 0.24606651733982052, 0.9328981176535863, 0.9328981176535863, 0.9328981176535863

rbf,3.4,scale,,0.9363061208305182, 0.2461540156700397, 0.24678468582923097, 0.24678468582923097, 0.24678468582923097
rbf,3.4,scale,,0.24834972535300992, 0.9391583188525139, 0.24589242641317322, 0.24589242641317322, 0.24589242641317322
rbf,3.4,scale,,0.2418541089341661, 0.24658908517887654, 0.9319194305894685, 0.9319194305894685, 0.9319194305894685
rbf,3.4,scale,,0.2418541089341661, 0.24658908517887654, 0.9319194305894685, 0.9319194305894685, 0.9319194305894685
rbf,3.4,scale,,0.2418541089341661, 0.24658908517887654, 0.9319194305894685, 0.9319194305894685, 0.9319194305894685

sigmoid,6.9,scale,,0.8447138524398363, 0.25041667944861484, 0.24615885103150378, 0.24615885103150378, 0.24615885103150378
sigmoid,6.9,scale,,0.2501049530198582, 0.8468305969916395, 0.25602711834678593, 0.25602711834678593, 0.25602711834678593
sigmoid,6.9,scale,,0.24363245762110042, 0.25197840081722217, 0.8448483627438268, 0.8448483627438268, 0.8448483627438268
sigmoid,6.9,scale,,0.24363245762110042, 0.25197840081722217, 0.8448483627438268, 0.8448483627438268, 0.8448483627438268
sigmoid,6.9,scale,,0.24363245762110042, 0.25197840081722217, 0.8448483627438268, 0.8448483627438268, 0.8448483627438268

rbf,10.1,auto,,0.9339567357220041, 0.24360917970176993, 0.24594460639075544, 0.24594460639075544, 0.24594460639075544
rbf,10.1,auto,,0.24618717921532476, 0.9383012817885019, 0.24632654023645617, 0.24632654023645617, 0.24632654023645617
rbf,10.1,auto,,0.24119980812398273, 0.24678667776180965, 0.9289663675278782, 0.9289663675278782, 0.9289663675278782
rbf,10.1,auto,,0.24119980812398273, 0.24678667776180965, 0.9289663675278782, 0.9289663675278782, 0.9289663675278782
rbf,10.1,auto,,0.24119980812398273, 0.24678667776180965, 0.9289663675278782, 0.9289663675278782, 0.9289663675278782

rbf,5.9,scale,,0.9348970343758347, 0.2450306294234746, 0.24711484540747047, 0.24711484540747047, 0.24711484540747047
rbf,5.9,scale,,0.24742214791721523, 0.9393744858008842, 0.24715846853036538, 0.24715846853036538, 0.24715846853036538
rbf,5.9,scale,,0.24116437719207356, 0.2455051115714308, 0.9304448738028238, 0.9304448738028238, 0.9304448738028238
rbf,5.9,scale,,0.24116437719207356, 0.2455051115714308, 0.9304448738028238, 0.9304448738028238, 0.9304448738028238
rbf,5.9,scale,,0.24116437719207356, 0.2455051115714308, 0.9304448738028238, 0.9304448738028238, 0.9304448738028238

rbf,5.7,scale,,0.9348970343758347, 0.2446908482289628, 0.24736463081229076, 0.24736463081229076, 0.24736463081229076
rbf,5.7,scale,,0.24742214791721523, 0.9389148856337676, 0.24715782328477737, 0.24715782328477737, 0.24715782328477737
rbf,5.7,scale,,0.24116437719207356, 0.24559223300978417, 0.9302937509469538, 0.9302937509469538, 0.9302937509469538
rbf,5.7,scale,,0.24116437719207356, 0.24559223300978417, 0.9302937509469538, 0.9302937509469538, 0.9302937509469538
rbf,5.7,scale,,0.24116437719207356, 0.24559223300978417, 0.9302937509469538, 0.9302937509469538, 0.9302937509469538

sigmoid,5.9,scale,,0.8338767482537693, 0.24850991965124253, 0.24589784508935392, 0.24589784508935392, 0.24589784508935392
